id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
1153,0,Unwirksam,"1. Überraschende Klauseln: Die Klausel ist geeignet, den Verbraucher zu überraschen, da sie in ungewöhnlicher Weise vorvertragliche Ansprüche wegen Falschinformationen ausschließt, was vom gesetzlichen Leitbild der §§ 280, 311 Abs. 2, 241 Abs. 2 BGB deutlich abweicht. Zudem ist die Formulierung komplex und potenziell intransparent, da der Umfang des Ausschlusses nicht klar und verständlich dargestellt wird.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Liegt vor, da der Verbraucher unangemessen benachteiligt wird, indem ihm gesetzlich vorgesehene Ansprüche aus culpa in contrahendo oder Anfechtung wegen arglistiger Täuschung (außer bei Betrug) entzogen werden.  
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken (§§ 119 Abs. 2, 123, 280, 311 Abs. 2 BGB) abweicht und die Haftung für einfache und grobe Fahrlässigkeit bei vorvertraglichen Pflichtverletzungen ausschließt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Verstoß gegen § 309 Nr. 7 BGB, soweit auch die Haftung für grobe Fahrlässigkeit bei vorvertraglichen Pflichtverletzungen ausgeschlossen wird.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
764,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Beschreibung des Bestellablaufs und der Login-Anforderung im Onlinehandel üblich ist und der Verbraucher damit rechnen muss. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich der technische Ablauf der Bestellung beschrieben wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3052,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Haftungsregelungen in AGB üblich sind und die Klausel lediglich gesetzliche Haftungstatbestände wiedergibt. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel die gesetzlich zwingende Haftung bestätigt und nicht einschränkt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung vom gesetzlichen Leitbild vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig, da keine unzulässigen Haftungsausschlüsse enthalten sind.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1617,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Widerrufsbelehrung gesetzlich vorgeschrieben ist und inhaltlich dem gesetzlichen Leitbild entspricht. Die Formulierungen sind klar und transparent, sodass keine Intransparenz oder Mehrdeutigkeit vorliegt.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel die gesetzlichen Rechte des Verbrauchers nach §§ 355, 356 BGB wiedergibt.  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung vom gesetzlichen Grundgedanken, vielmehr Umsetzung der gesetzlichen Vorgaben.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2966,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Hinweise zu Erkennung und Korrektur von Eingabefehlern im Online-Bestellprozess üblich und zu erwarten sind. Die Formulierungen sind klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich den gesetzlichen Informationspflichten (§ 312i Abs. 1 Nr. 1 BGB i.V.m. Art. 246c EGBGB) entspricht.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2596,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Aufzählung der gesetzlichen Ausnahmen vom Widerrufsrecht (§ 312g Abs. 2 BGB) üblich und für Verbraucher im Fernabsatz zu erwarten ist. Die Formulierungen sind klar und entsprechen dem Gesetzeswortlaut, sodass keine Intransparenz vorliegt.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich die gesetzlich vorgesehenen Einschränkungen des Widerrufsrechts wiedergibt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung vom gesetzlichen Leitbild vorliegt, sondern dieses umgesetzt wird.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1543,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Beschreibung des Bestellvorgangs und der Angebotsabgabe in Online-Shops branchenüblich und für den Verbraucher zu erwarten ist. Die Formulierungen sind klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich der Ablauf der Vertragserklärung beschrieben wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3657,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Haftungsbeschränkungen in AGB üblich sind; die Formulierung ist jedoch sehr weit gefasst und kann für Verbraucher unklar sein.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Unangemessene Benachteiligung, da der Verbraucher auch bei grober Fahrlässigkeit oder bei Verletzung wesentlicher Vertragspflichten keine Ansprüche hätte.  
   b) (§ 307 Abs. 2 BGB): Abweichung von wesentlichen gesetzlichen Grundgedanken (§ 276 Abs. 3 BGB, § 280 BGB), da Haftung für Vorsatz und grobe Fahrlässigkeit nicht ausgeschlossen werden darf.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 Nr. 7 BGB): Verstoß gegen § 309 Nr. 7 BGB, da Haftung für Körperschäden und grobe Fahrlässigkeit ausgeschlossen wird.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2932,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da es branchenüblich ist, dass Geschenkgutscheine nicht in Bargeld ausgezahlt oder verzinst werden; die Formulierung ist klar und verständlich.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Verbraucher den Gutscheinwert durch Waren- oder Dienstleistungsbezug realisieren kann und keine gesetzliche Pflicht zur Verzinsung besteht.  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, da weder eine gesetzliche Verzinsungspflicht noch ein Anspruch auf Barauszahlung besteht (außer bei gesetzlichen Rückabwicklungen).  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2702,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Regelung zur Einlösung von Aktionsgutscheinen und zum Ausgleich eines Restbetrags branchenüblich und für den Verbraucher erwartbar ist. Die Formulierung ist klar und eindeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da dem Verbraucher lediglich eine zusätzliche Zahlungsoption eröffnet wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2288,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Eigentumsübertragung an Verpackungen im Rahmen von Kaufverträgen branchenüblich ist und für den Verbraucher nicht unerwartet kommt. Die Formulierung ist klar und eindeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Verbraucher durch den Eigentumserwerb nicht schlechter gestellt wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3523,0,Unwirksam,"1. Überraschende Klauseln: Die Beschränkung des Widerrufsrechts auf Verbraucher innerhalb der EU ist für Verbraucher außerhalb der EU objektiv überraschend, da das Widerrufsrecht nach deutschem Recht grundsätzlich allen Verbrauchern zusteht, sofern das Recht anwendbar ist. Die Klausel ist zudem potenziell intransparent, da unklar bleibt, warum und in welchen Fällen das Widerrufsrecht ausgeschlossen wird.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da Verbrauchern außerhalb der EU ein gesetzlich vorgesehenes Widerrufsrecht entzogen wird, ohne dass dies gesetzlich vorgesehen ist.  
   b) (§ 307 Abs. 2 BGB): Weicht vom wesentlichen gesetzlichen Grundgedanken der §§ 312g, 355 BGB ab, wonach Verbrauchern bei Fernabsatzverträgen ein Widerrufsrecht zusteht, sofern deutsches Recht Anwendung findet.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3365,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Einräumung eines zusätzlichen vertraglichen Rückgaberechts über das gesetzliche Widerrufsrecht hinaus für den Verbraucher vorteilhaft ist und klar als solches bezeichnet wird. Die Bedingungen sind transparent und eindeutig formuliert.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da das gesetzliche Widerrufsrecht unberührt bleibt und das zusätzliche Rückgaberecht freiwillig gewährt wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3030,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Beschreibung des Bestellvorgangs und der Abschluss durch den Button „Zahlungspflichtig bestellen“ branchenüblich und für den Verbraucher zu erwarten ist. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich der gesetzlich vorgeschriebene Bestellablauf (§ 312j Abs. 3 BGB) wiedergegeben wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3325,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Haftungsbeschränkungen in AGB üblich sind und die Formulierung klar und transparent ist. Die Definition der „wesentlichen Vertragspflicht“ ist verständlich und entspricht gängiger Rechtsprechung.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Haftung für Vorsatz und grobe Fahrlässigkeit unbeschränkt bleibt und bei einfacher Fahrlässigkeit nur für Kardinalpflichten gehaftet wird.  
   b) (§ 307 Abs. 2 BGB): Entspricht dem gesetzlichen Leitbild, da § 276 BGB eine Haftungsbeschränkung für einfache Fahrlässigkeit außerhalb wesentlicher Pflichten zulässt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Kein Verstoß gegen § 309 Nr. 7 BGB, da Haftung für Verletzung von Leben, Körper oder Gesundheit nicht ausgeschlossen wird und Vorsatz/Grobe Fahrlässigkeit unberührt bleiben.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3212,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Gerichtsstandsvereinbarungen für Kaufleute in AGB üblich sind und hier ausdrücklich nur für Kaufleute und bestimmte juristische Personen gelten. Für Verbraucher wird keine Abweichung vom gesetzlichen Gerichtsstand geregelt.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel nur im B2B-Bereich Anwendung findet und somit Verbraucher nicht betrifft.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken im Verhältnis zu Verbrauchern vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2642,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Nutzungsbeschränkungen und Verfügbarkeitsvorbehalte bei Online-Angeboten branchenüblich sind und der Verbraucher mit solchen Regelungen rechnen muss. Die Formulierung ist klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Beschränkung auf private Nutzung und das Verbot von Störungen dem legitimen Interesse des Anbieters am Schutz seiner Plattform dienen.  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, da das Nutzungsrecht vertraglich ausgestaltet werden darf.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2472,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Liefermodalitäten in AGB üblich sind und die Formulierung klar und verständlich ist.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich den Lieferort und die Kostenregelung beschreibt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1557,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Bestimmung der Lieferanschrift nach der Bestellung üblich und für den Verbraucher zu erwarten ist; keine Mehrdeutigkeit oder Intransparenz erkennbar.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Regelung lediglich den üblichen Ablauf der Lieferung beschreibt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
515,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da ein Eigentumsvorbehalt bis zur vollständigen Bezahlung im B2C-Handel branchenüblich und zu erwarten ist. Die Formulierung ist klar und eindeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Eigentumsvorbehalt gesetzlich anerkannt ist (§ 449 BGB).  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, da die Klausel dem gesetzlichen Leitbild entspricht.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3006,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Ausschluss des UN-Kaufrechts (CISG) in internationalen Vertragsbeziehungen üblich ist und für den Verbraucher keine ungewöhnliche Regelung darstellt.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da das UN-Kaufrecht im B2C-Bereich regelmäßig keine Anwendung findet und der Ausschluss keine Rechte des Verbrauchers beschneidet.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken des deutschen Rechts vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1322,0,Unwirksam,"1. Überraschende Klauseln: Die Klausel ist für den Verbraucher überraschend, da sie bei bestimmten Zahlungsarten zwingend eine Vertragsauflösung und Neubestellung vorschreibt, was vom üblichen Ablauf einer Ersatzlieferung abweicht. Sie ist zudem intransparent, da nicht klar wird, warum diese Einschränkung gilt und welche Folgen dies für Gewährleistungsrechte hat.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Liegt eine unangemessene Benachteiligung vor, da der Verbraucher bei bestimmten Zahlungsarten nicht die gesetzlich vorgesehene Nacherfüllung (Ersatzlieferung) verlangen kann, sondern einen umständlicheren und für ihn nachteiligen Ablauf akzeptieren muss.  
   b) (§ 307 Abs. 2 BGB): Abweichung vom wesentlichen gesetzlichen Grundgedanken der §§ 439, 437 BGB, wonach der Verbraucher bei Mängeln zwischen Nachbesserung und Ersatzlieferung wählen kann, ohne dass dies von der Zahlungsart abhängt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
